sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
10^210.180000^07:00:00 AM^0^---
10^210.180000^08:00:00 AM^0^---
10^210.180000^09:00:00 AM^0^---
10^210.180000^10:00:00 AM^0^30
11^210.200000^11:00:00 AM^0^---
11^210.200000^12:00:00 PM^0^---
11^210.200000^01:00:00 PM^0^---
11^210.200000^02:00:00 PM^0^---
11^210.200000^03:00:00 PM^0^---
11^210.200000^04:00:00 PM^0^---
11^210.200000^05:00:00 PM^0^---
11^210.200000^06:00:00 PM^0^---
11^210.200000^07:00:00 PM^0^---
11^210.200000^08:00:00 PM^0^---
11^210.200000^09:00:00 PM^0^---
11^210.200000^10:00:00 PM^0^---
11^210.200000^11:00:00 PM^0^---
11^210.200000^12:00:00 AM^0^---
11^210.200000^01:00:00 AM^0^---
11^210.200000^02:00:00 AM^0^---
11^210.200000^03:00:00 AM^0^---
11^210.200000^04:00:00 AM^0^---
11^210.200000^05:00:00 AM^0^---
11^210.200000^06:00:00 AM^0^---
11^210.200000^07:00:00 AM^0^---
11^210.200000^08:00:00 AM^0^---
11^210.200000^09:00:00 AM^0^---
11^210.200000^10:00:00 AM^0^---
12^210.220000^11:00:00 AM^0^---
12^210.220000^12:00:00 PM^0^---
12^210.220000^01:00:00 PM^0^---
12^210.220000^02:00:00 PM^0^---
12^210.220000^03:00:00 PM^0^---
12^210.220000^04:00:00 PM^0^---
12^210.220000^05:00:00 PM^0^---
12^210.220000^06:00:00 PM^0^---
12^210.220000^07:00:00 PM^0^---
12^210.220000^08:00:00 PM^0^---
12^210.220000^09:00:00 PM^0^---
12^210.220000^10:00:00 PM^0^---
12^210.220000^11:00:00 PM^0^---
12^210.220000^12:00:00 AM^0^---
12^210.220000^01:00:00 AM^0^---
12^210.220000^02:00:00 AM^0^---
12^210.220000^03:00:00 AM^0^---
12^210.220000^04:00:00 AM^0^---
12^210.220000^05:00:00 AM^0^---
12^210.220000^06:00:00 AM^0^---
12^210.220000^07:00:00 AM^0^---
12^210.220000^08:00:00 AM^0^---
12^210.220000^09:00:00 AM^0^---
12^210.220000^10:00:00 AM^0^---
13^210.240000^11:00:00 AM^0^---
13^210.240000^12:00:00 PM^0^---
13^210.240000^01:00:00 PM^0^---
13^210.240000^02:00:00 PM^0^---
13^210.240000^03:00:00 PM^0^---
13^210.240000^04:00:00 PM^0^---
13^210.240000^05:00:00 PM^0^---
13^210.240000^06:00:00 PM^0^---
13^210.240000^07:00:00 PM^0^---
13^210.240000^08:00:00 PM^0^---
13^210.240000^09:00:00 PM^0^---
13^210.240000^10:00:00 PM^0^---
13^210.240000^11:00:00 PM^0^---
13^210.240000^12:00:00 AM^0^---
13^210.240000^01:00:00 AM^0^---
13^210.240000^02:00:00 AM^0^---
13^210.240000^03:00:00 AM^0^---
13^210.240000^04:00:00 AM^0^---
13^210.240000^05:00:00 AM^0^---
13^210.240000^06:00:00 AM^0^---
13^210.240000^07:00:00 AM^0^---
13^210.240000^08:00:00 AM^0^---
13^210.240000^09:00:00 AM^0^---
13^210.240000^10:00:00 AM^0^---
14^210.260000^11:00:00 AM^0^---
14^210.260000^12:00:00 PM^0^---
14^210.260000^01:00:00 PM^0^---
14^210.260000^02:00:00 PM^0^---
14^210.260000^03:00:00 PM^0^---
14^210.260000^04:00:00 PM^0^---
14^210.260000^05:00:00 PM^0^---
14^210.260000^06:00:00 PM^0^---
14^210.260000^07:00:00 PM^0^---
14^210.260000^08:00:00 PM^0^---
14^210.260000^09:00:00 PM^0^---
14^210.260000^10:00:00 PM^0^---
14^210.260000^11:00:00 PM^0^---
14^210.260000^12:00:00 AM^0^---
14^210.260000^01:00:00 AM^0^---
14^210.260000^02:00:00 AM^0^---
14^210.260000^03:00:00 AM^0^---
14^210.260000^04:00:00 AM^0^---
14^210.260000^05:00:00 AM^0^---
14^210.260000^06:00:00 AM^0^---
14^210.260000^07:00:00 AM^0^---
14^210.260000^08:00:00 AM^0^---
14^210.260000^09:00:00 AM^0^---
14^210.260000^10:00:00 AM^0^---
15^210.280000^11:00:00 AM^0^---
15^210.280000^12:00:00 PM^0^---
15^210.280000^01:00:00 PM^0^---
15^210.280000^02:00:00 PM^0^---
15^210.280000^03:00:00 PM^0^---
15^210.280000^04:00:00 PM^0^---
15^210.280000^05:00:00 PM^0^---
15^210.280000^06:00:00 PM^0^---
15^210.280000^07:00:00 PM^0^---
15^210.280000^08:00:00 PM^0^---
15^210.280000^09:00:00 PM^0^---
15^210.280000^10:00:00 PM^0^---
15^210.280000^11:00:00 PM^0^---
15^210.280000^12:00:00 AM^0^---
15^210.280000^01:00:00 AM^0^---
15^210.280000^02:00:00 AM^0^---
15^210.280000^03:00:00 AM^0^---
15^210.280000^04:00:00 AM^0^---
15^210.280000^05:00:00 AM^0^---
15^210.280000^06:00:00 AM^0^---
15^210.280000^07:00:00 AM^0^---
15^210.280000^08:00:00 AM^0^---
15^210.280000^09:00:00 AM^0^---
15^210.280000^10:00:00 AM^0^---
16^210.300000^11:00:00 AM^0^---
16^210.300000^12:00:00 PM^0^---
16^210.300000^01:00:00 PM^0^---
16^210.300000^02:00:00 PM^0^---
16^210.300000^03:00:00 PM^0^---
16^210.300000^04:00:00 PM^0^---
16^210.300000^05:00:00 PM^0^31
16^210.300000^06:00:00 PM^0^53
16^210.300000^07:00:00 PM^0^---
16^210.300000^08:00:00 PM^0^---
16^210.300000^09:00:00 PM^0^---
16^210.300000^10:00:00 PM^0^---
16^210.300000^11:00:00 PM^0^---
16^210.300000^12:00:00 AM^0^---
16^210.300000^01:00:00 AM^0^---
